"host_id","review_scores_communication","price"
32909880,4.86,109
405787712,5,48.3333333333333
358285408,4.89,117
3775799,5,90
74047176,4.96,150
34075689,4.97,102.5
4184916,5,399
947248,5,109
134170699,4.9,85
146959142,5,35
163605956,4.88,250
10700780,4.98,100
476553626,4.84,115.5
11021180,4.99,235
493191472,4.83,150
383212663,5,77.5
498818487,4.92,130
39708273,5,129
6532132,4.88,115
19638238,4.97,70
112932058,5,179.333333333333
123518076,4.79,95.5
3126726,5,150
5725218,5,190
337846634,4.71,75
468195039,4.94,139.8
394305005,4.99,115
197169969,4.81,80
275402560,5,80
503095941,4.78,57.4
490742719,5,37
84109314,5,120
189055563,4.44,65
259917183,4.98,80
133620428,4.89,104
548244201,4.88,288
1496847,4.98,200
23957491,4.98,150
471569289,5,83
460627420,4.97,99
483068348,4.64,185
83899060,4.93,100
45656701,4.97,143
3086826,4.93,45
420759524,4.84,312
54407723,5,153.5
536838567,4.86,241
34616250,4.95,109
96978953,4.99,141
374593637,4.99,200
147291440,4.91,70
4966907,4.97,250
129562484,4.97,128
414550936,4.67,250
43390488,5,55
206738564,5,160
433376358,5,193
292334342,4.88,69
445703386,4.9,262.5
40800717,4.4,114
40124500,4.97,42.5
127570065,5,123
236272708,4.91,100
497598466,4.93,70
24738407,5,91.5
442305107,5,88.5
91111113,4.53,325
17571,4.93,194
20090450,4.98,355
1708956,4.88,464
461933717,4.88,346
462422092,4.9,96
484178441,4.82,60.5
34595916,4.96,140
403045170,5,100
30848788,4.98,150
283247630,4.98,75
205952507,4.8,275
9871799,5,110
9963151,5,155
74234896,4.5,400
56188912,5,240
469539619,5,255
459915744,4.4,178
81109011,4.97,200
20549,4.92,78
375692991,4.88,108
85852882,5,80
169938152,4.94,120
83929557,4.57,98
464214747,4.73,73
333305027,4.73,99
4231401,5,250
12906385,5,100
52203920,4.97,209
505240543,4.92,66.5
293765336,4.94,268
35971612,5,225
447754,4.91,110
351006583,4.97,150
545754406,3.5,167
135577694,4.98,150
92974704,4.96,53.3333333333333
161081229,4.76,45
65109990,4.79,112.5
72019599,4.83,165
447914116,4.99,148
492167313,4,77
510798646,4.94,298
458662896,5,98
19735589,4.92,300
16836228,5,210
341154525,4.91,282
85400172,4.94,118
8993896,5,199
326064814,5,150
480175135,4.92,80
110062117,4.89,250
209584006,5,70
80827479,4.82,93.3333333333333
76998256,4.64,100
101498908,5,64.5
16508027,5,200
12859795,4.96,250
2559004,4.82,46.2
24155326,4.96,95
2653648,4.94,171
485970542,5,75
76536839,4.8,99
512632384,4.77,320
50865592,4.97,183
30585124,4.9,58.3333333333333
265109,4.9,124
9388460,4.78,90
457594429,4.97,114.5
128246923,5,200
5789328,5,509
446908191,5,81.6666666666667
20411840,5,224
510316553,5,68
27439022,4.97,85
2270454,5,100
12126255,5,82
5117939,4.86,93.3333333333333
125011763,4.98,119
10764838,4.2,50
140500767,4.95,105
135856127,4.98,65
368580200,4.86,136
141853769,4.95,110
8518665,4.88,56.6666666666667
9443343,5,124
12474702,5,115
89593001,4.98,257
44798128,5,185
9209820,4.94,248.333333333333
448251181,4.95,85
5944946,4.93,135
922478,4.8,149
99547346,4.96,283
52764809,5,155
93294060,4.99,150
11583998,5,149
91147323,4.94,63
7257731,4.92,99
107933494,4.96,250
3501090,4.94,75
118248883,4.73,150
20271527,4.89,350
189275,4.84,150
5738693,5,105
506421251,4.84,69
457157525,4.88,78.3333333333333
92321381,5,181
5918341,4.98,145
16145840,4.52,65
524718007,4.75,110
51857469,4.79,199
2834840,4.86,192
15872365,4.97,147
239978864,4.96,125
133843257,4.98,287
28131813,4.9,116
139195158,4.91,115
11403173,4.94,105
58403098,4.97,51.5
3250169,4.93,149
3129460,4.92,290
19839188,4.8,134
75918061,4.96,120
447922688,5,200
114515350,4.96,369
560688529,4.79,650
14990573,4.96,80
429781557,5,650
472422648,2,95.75
3339701,4.67,56.5
371213084,5,145
37254146,5,299
1031148,4.94,55
14297465,5,153
229498124,4.88,1118
90043913,4.97,80
554323045,5,985
171136827,4.56,148.25
376119631,4.81,158
60678479,5,269
33786372,4.97,296
80894027,5,126
1164642,5,150
207565828,4.94,275
875439,4.99,165
6786361,5,60
900186,4.99,140
43008598,4.76,135
460998140,5,342
333012251,5,165
344974718,4.99,207
26459329,4.91,99
230645834,4.82,264
30219814,5,150
532796447,5,160
59156312,4.66,35
276308587,5,150
348614214,4.83,65
13287927,5,150
212262028,4.97,233.5
45628363,5,112
51846382,4.98,275
23777742,4.64,95
361855,4.98,332
245159568,4.84,96
91355631,4.92,80
502827743,5,143
365580123,4.16,140
191422870,4.92,85
10580254,4.94,80
42204606,4.98,66
365869902,4.96,80
304270755,4.85,120
113892395,4.89,99
418963813,4.92,83
466798662,4.86,280
523218,4.86,62
194047658,4.99,406
8148105,5,137
115084419,5,102
94348160,5,75
45937956,4.95,101
515871783,5,278
34911424,5,130
329062278,4.98,153
23340570,4.63,150
88681982,4.76,175
22661810,4.87,100
489912515,4.91,436
22989011,5,115
435802224,5,104
83102592,4.94,135
5641057,5,88
433807530,5,39.6666666666667
324663268,4.94,199
140650818,4.95,102
31039254,4.95,95
31796537,4.96,119
112776136,4.93,165
50243945,4.86,58
156948703,4.86,82.6666666666667
282262765,4.99,86
424354855,5,65
100812175,4.98,50
172408277,4.71,150
38815234,4.95,61.6666666666667
374069998,4.93,150
504965126,4.92,121
503124824,4.97,116
505029257,4.63,180
447065007,4.73,200
47518086,4.95,60
10263251,5,381
232509724,4.97,371
419348361,4.65,166.333333333333
39391335,5,55
138266252,4.87,81
261424448,4.89,157
120267512,4.79,125
24561040,4.94,129
373042041,4.38,270
486648462,5,60
479544280,4.97,132
455032099,4.89,70
56591176,4.93,207
152878377,5,75
263984220,4.91,225
302400370,4.69,144
431522149,4.96,84
109909474,4.98,181
459611794,5,60
459609591,5,85
318046812,4.87,139
444792557,5,60
2321321,4.86,39
447327628,5,216
20534981,4.58,125
99638009,4.97,67
263916265,4.08,392
76894670,4.88,180
39305652,5,120
1819339,4.92,103
483607409,4.92,83
110351892,4.8,250
306044400,4.88,130
469686691,5,280
4132784,5,695
25807709,4.96,60
127583166,4.93,55
478793484,4.87,89
342323079,4.92,131
1978714,4.81,150
224976669,5,599
534884116,4.91,250
414869990,4.78,270
225033890,4.93,140
163058941,4.97,307
494863140,4.75,287
104684975,3.33,293
75998454,4.88,100
485988649,4.96,216
2949355,5,105
428147699,5,400
138611727,5,150
128424841,4.66,139
184130293,5,96
12485000,5,110
393625930,5,69
52132241,4.9,64
18833883,4.83,155
402187116,4.93,216.5
433172943,4.57,151
410358462,5,192
32772480,4.9,173.333333333333
27670418,4.94,93
247538066,4.92,316
24033902,4.92,50
35431795,4.55,72
477131459,5,281
8031366,5,200
56780355,5,325
2312420,4.93,240
123613610,5,77
376179374,4.98,295
394671767,5,48
5071632,4.98,131
13373889,5,299
110209652,5,250
279469957,4.52,150
447287481,4.73,220
442877665,4.85,110
3609819,5,300
118659557,4.33,135
387005139,5,150
72967204,4.99,185
235681234,4.78,315
38902136,4.98,239
4212631,4.91,154.5
337088173,4.98,84
859057,4.92,130
49131997,5,90
41573259,4.88,175
62320186,5,250
307024780,4.92,102
15697051,4.95,298
21654978,5,125
249210688,5,89
230396622,4.73,36
1289635,4.33,109
386139674,4.91,138
520279,5,150
3526617,4.8,145
5800619,4.97,285
5764038,4.98,99
298817288,4.97,325
9518420,5,150
1507779,5,151
20063690,5,377
35594087,4.94,142
87690038,4.7,67
68296703,4.98,179
64471880,4.93,64
1740216,4.86,180
52981364,4.78,180
310264523,4.95,142.5
57920236,5,270
8533032,4.84,140
525701610,4.64,159
1270026,5,150
517966,5,450
1137079,4.96,100
20017962,4.93,96
4562182,4.95,260.5
3364674,4.45,68
183239892,5,138
173307,4.78,229
8416362,4.96,200
257629980,4.88,107
41084247,5,200
5969351,5,100
330257584,4.97,220
8876603,4.92,130
15147054,4.96,150
280253653,4.7,76.5
47125955,5,145
237650970,4.88,115
114811999,4.87,100
507824216,4.96,169.75
63913582,5,95
25001808,4.9,140
272210934,5,90
513505880,5,995
360086075,4.99,380
209921907,4.89,100
76939238,5,133
67661003,4.89,95
290662,5,157
46978,5,71.5
144602805,4.81,268.333333333333
93743081,4.91,55
334157581,5,192
119673533,5,199
8102595,4.89,325
8314570,5,75
1787284,4.91,105
577318264,5,729
75395516,4.67,180
65257571,4.91,125
67069129,4.75,230
482532704,5,186
22030138,5,135
5072123,5,199
17888644,4.97,167
2604437,5,157
607823,4.88,1499
27796188,4.92,241
527811,4.73,74
89787594,5,120
9698773,5,500
437369234,4.71,61.3333333333333
148231,4.96,120
24628477,5,280
45694156,4.95,65
20569770,5,164
2368191,4.99,190
7912845,5,80
79141968,4.96,150
112457378,4.98,145
545940283,4.79,475.5
50124,4.92,186
56410092,5,111
120330233,5,110
3994331,4.94,180
10529692,5,350
4306950,4.71,43
66383919,4.8,79
7911752,5,323
26830685,4.87,1363
981166,5,180
10014644,4.94,70
490856120,4.5,66
7815949,4.88,90
28656622,5,1550.25
14727039,5,255
481451665,5,180
68217730,5,130
2020958,4.33,150
3166393,5,349
162138028,5,77.5
1874429,4.98,125
57401970,5,286
2613671,4.97,175
26379512,5,90
459619412,5,130
18226127,4.99,223
2246147,5,250
44002343,5,233
97797,4.78,220
17345576,5,100
460458073,4.94,175
73055826,5,210
381859774,4.92,225
919218,4.92,72.5
81087558,5,85
517950291,5,440
46201715,4.91,79
24633966,5,50
408433618,5,99
565051834,5,190
227179489,4.99,92
3543836,5,240
17862696,4.8,185
308736652,3.75,200
164176914,5,110
393305761,4.92,53
169584006,5,127.5
3065847,5,200
314253814,4.92,600
2908180,4.91,129
36450391,4.9,140
238953933,4.4,89
306351832,4.91,150
68138404,4.96,58
248133997,4.68,234.5
550403525,4.83,606
21849863,5,140
50730169,4.99,249
4392739,4.99,200
31289942,4.92,188
164692592,4.86,175
8910286,4.98,180
14942276,4.99,222
53462017,4.83,175
7465509,4.89,66
1132121,5,256
4030621,4.99,103
2350311,5,350
262479781,5,420
9405848,4.86,139
185446,5,95
5001656,5,210
52270141,4.89,249
33159631,4.97,189
34832486,5,175
81640632,4.82,175
44251528,4.96,450
256326446,4.86,77
13956904,5,954
100288,5,200
124142417,4.94,105
224733902,5,142.5
49513668,4.82,200
5435074,5,150
79167228,4.96,161
2157189,5,82.5
286136716,4.93,160
41514104,4.95,107
4343091,5,600
4143186,5,74.5
428426634,4.84,220
441153856,5,500
437920425,5,294
9285314,4.95,158.5
26795979,5,110
9269794,4.97,55
25277762,4.88,298
35098529,5,200
4909978,5,300
8354383,4.97,942
76901881,4.98,110
541108,5,93
390205488,5,441
179657707,4.95,95
663517,4.97,150
147500609,4.97,212
230947125,5,206.4
126311719,5,725
33977623,4.91,411
347502164,5,134
84255932,4.95,1400
7145048,4.87,100
17070752,4.86,250
724978,5,236
24968314,4.87,150
500479257,5,441.5
9407785,4.9,155
1545977,4.92,175
386068658,5,295
80781527,4.47,209
550520,4,195
4442608,4.94,121
35994109,4.97,100
230449841,5,275
416361,4.95,395
1442346,5,350
28722598,5,324
6334250,4.92,159
4929807,4.95,230
414684807,4.95,274.5
5173736,4.85,843
172885803,4.99,125
56973828,5,142
50881897,4.98,187.5
1639309,5,130
342403936,5,157.5
374773389,5,215
49027208,5,197
68771036,4.94,100
70017586,4.95,278
3338975,4.9,99
561088284,4.95,155
54351163,4.9,180
2960351,5,225
300216473,5,107
149151114,4.5,81.5
40533500,5,95
11704017,5,250
66711742,5,2250
927028,4.79,151
17592620,5,350
815977,4.97,175
25708679,5,129
44941648,4.98,240
58389104,4.67,81
2598844,4.86,120
2248897,4.97,130
582874420,5,135
3889408,4.89,545
114216912,5,350
483059771,5,300
108712614,5,1200
78414501,5,85
10150870,5,212
56935058,4.67,590
9293512,4.84,151
28375704,5,75
6230230,4.71,120
24000,4.97,165
6742535,5,235
3711584,4.82,113
3315563,4.8,300
58410241,5,45.5
6048514,4.95,179
452441669,5,175
197334240,4.88,219
6082745,5,149
27364574,5,170
849356,4.98,172
6097348,5,220
9339818,2,150
4622027,4.97,122
6136511,5,152.333333333333
1746432,4.7,150
343760399,4.76,118
8108782,5,347
141300,5,185
84929884,5,150
26420947,5,320
8178950,4.87,139
10302140,4.98,110
26176366,5,548
3842134,4.3,58
154061,4.96,167
79322329,4.96,108
148579193,5,150
2640845,4.89,174
544486612,4.96,354
244596528,4.9,133
165655624,5,115
6662870,5,110
26644197,4.94,195
353345790,4.81,699
568284690,5,202
31038604,5,135
14140453,4.8,750
37587378,4.97,475
2473527,5,167
2334794,4.5,150
10265485,4.92,105
446415785,4.96,264
368451481,4.98,150
130035533,4.98,165
460750980,4.98,235
17891677,4.87,180
666271,5,94
4363775,4.92,60
122283834,4.9,50
509297662,5,350
10410639,4.9,185
21620922,4.86,123
40242880,4.8,380
568706856,5,449
6725872,5,325
513914011,4.92,600
8835180,5,150
15649508,4.92,166
312607912,4.86,229
217852396,4.47,404.5
10197436,5,399
50206659,5,147
445169561,4.79,70
562353195,4.62,339.5
371041988,4.79,176
22262958,4.96,100
5291348,4.5,210
4422368,4.98,380
247713791,5,260
159355723,3,402.333333333333
199392,4.93,292
132176289,5,400
21207,4.78,325
4440548,4.89,127.5
5681654,4.75,475
158222655,4.89,100
26080800,4.68,197.5
95442839,4.98,125
14731964,4.97,100
40237342,4.98,120
50939513,4.67,250
366464588,4.82,130
1236817,4.9,175
1454772,4.98,185
14565422,4.56,265
5007316,4.86,695
449578174,4.97,212
6083756,5,217
188082,5,170
27953442,5,1100
7985095,5,311.666666666667
519842815,4.38,599
144687633,4.82,129
539392095,4.92,333
469262035,4.94,175
1236070,4.88,185
426490985,4.78,337
19909972,4.97,300
7117383,4.5,250
3832468,4.9,192.5
527827931,4.83,370.5
17958831,4.88,149
120245209,4.96,115.666666666667
23254491,4.77,155
1495039,5,282
2620162,4.95,375
11039665,5,160
476583892,4.82,145.714285714286
120810666,4.69,911
241395,5,170
83257,5,97.5
24806910,5,379
303512557,5,199
528409,5,375
17263833,4.96,449
126984603,4.88,60
175716492,5,547
517531121,4.33,665
264965107,4.93,210
121927736,4.75,226
181490923,4.13,186
576627986,5,171
7709305,4.97,456
544562832,4.65,309
9774018,4.97,300
128194,5,399
410869252,4.78,89
338766566,4.7,236
30229638,4.95,175
2577135,4.65,289
6203219,4.7,225
20446747,4.79,299
146130663,5,314
15448039,5,650
235205106,5,246
101736132,4.79,72.5
470526779,5,153
109393191,4.95,205
27068617,5,120
2653156,4.88,195
209164123,4.88,215
5032943,5,177
182104104,5,80
22309428,4.86,180
81582575,5,2250
399555458,4.95,150
133544264,4.88,100
318167350,4.64,886
211390577,3.75,179
795181,5,175
211454272,4.85,90
147814925,4.57,1250
1709876,4.78,328
3351317,4.97,450
11951664,4.95,555
24903794,5,195
229603136,4.94,1196
41834661,5,195
50537550,4.82,185
1411399,4.58,137.666666666667
498294309,5,45
39250486,4.94,301
106633183,5,350
120625499,4.95,235
517381483,5,189
489774110,5,2000
17982486,4.93,250
228415932,4.97,98
7336289,5,52.5
42936759,4.8,191
302423456,4.9,73.3333333333333
8281195,4.75,257
401614822,4.96,125
470044067,4.69,275
99426338,5,171
13891989,4.81,125
91783661,4.68,150
76232256,5,110
6118409,5,995
63281532,5,300
5513694,4.92,157
169927,4.67,148
306912176,5,296
270214015,5,237
306394,4.86,214
44924379,4.67,62.5
53462719,4.88,80
61723596,4.87,350
522818353,4,41.5
435847805,4.94,139
20113500,5,270
147762665,4.9,37.3333333333333
179679,4.99,150
55618434,4.93,40
139876671,3,70
299168792,4.82,150
473188688,4.51,335
546381868,4.88,66
460436304,4.97,58
317527913,5,37.5
134230136,4.98,79
19866189,4.78,314
2680820,4.89,86
3213737,5,50
93441980,4.98,95
160100170,4.85,109
187590624,4.88,74
462896752,4.94,180
436672443,4.89,55
21416490,5,425
45404928,5,45
13207016,4.93,140
180671361,4.96,100
504163452,5,41
535154022,4.61,150
105120761,4.65,43
68259829,4.93,122
21376704,4.98,80
503552815,4.84,130
17101801,5,145
473128114,4.8,149
200662472,5,585
571313592,4.69,236
157393936,5,99
34099050,5,86.6666666666667
10416706,4.85,2136
54784332,4.95,185
440886754,5,70
4701443,4.97,72
508254762,4.53,110
135373362,4.91,113
143168311,5,86.5
423884624,4.78,70
368465567,4.87,132
106125,5,175
469518763,4.96,178
317137098,5,100
479235301,5,200
396969684,4.98,123
238604880,4.95,77
221204634,5,100
227482082,4.97,80
221844597,4.82,107
245686814,4.89,143
137154853,5,68
487676932,5,52
315351705,4.79,282.5
567703309,5,119
430769144,5,60
470062358,4.9,185
223428808,5,89
137838298,4.41,100
368543083,5,153
477986362,4.9,70
166115856,4.94,100
183377855,5,170
494894516,5,115
355499242,5,135
499914625,4.43,252
191804394,4.84,30
181756,5,250
2097828,5,75
392191524,4.9,211
1981742,4.88,135
90463984,5,140
9207223,5,87.3333333333333
1539749,4.56,51.25
149073048,5,59
103747506,4.93,236
326465,5,150
388603242,4.71,361.076923076923
168710834,4.86,95
167245035,5,94
570027541,5,90
545570843,5,151
405256726,4.91,233
5309143,4.98,87
195219725,4.92,105
263312677,4.97,100
125534010,4.75,160
301509317,4.84,65
417930174,5,90
450200036,4.83,80
166968827,5,90
159369488,4.93,661
472806253,5,179
385859541,5,70.5
182940016,2,300
413243090,4.93,173
373960546,4.9,59
90930266,5,91.5
63160119,4.89,200
558446111,5,75.9090909090909
8994123,5,200
72388286,5,155
394137,5,236
607880,5,500
85656085,4.91,110
93335548,4.91,77
47219962,4.82,150
480293174,1,83
62165,5,200
398614581,4.89,109.75
47928300,4.5,180
40735098,4.86,100
9164768,5,225
4299040,4.79,100.75
571613167,4.83,257
3002665,5,110
77780898,4.92,120
555596556,5,104
16395114,5,90
167330274,5,514
482673736,4.96,98
3405057,4.93,98.6666666666667
25183,4.89,167.5
511211891,4.98,291
195802909,4.9,71
14290161,4.95,199
1141610,5,200
867225,5,78.5
275527991,4.87,83
469266451,4.75,175
2843987,4.67,159
213615269,4.73,120
451545,4.95,165
10367782,4.9,134
101533618,4.99,145
73511705,5,175
421890661,4.93,145
520841617,5,258
44547688,4.64,51
31147377,4.69,241
482630627,5,875.8
164518602,4.81,47
188896,4.86,158
407182150,5,160
6209044,5,140
18969075,4.89,350
545416054,4.95,161.2
497601569,4.83,395
48958358,4.86,275
230777664,5,170
664670,5,150
59959974,4.96,429
255420742,4.76,75
471867593,5,70
12457851,5,340
7096964,4.87,155
82920107,5,86
26738513,4.78,51
278922840,4.96,282
4601412,4.96,150
11051885,4.5,135
538139684,4.92,190
413988494,5,75
500934819,4.91,995
519294520,4.84,56.5
215759678,5,54.5
557896176,4.83,942
304261640,5,69.25
11501956,4.98,250
265458818,4.75,352.75
40895328,4.98,153
26535250,5,143
25261935,5,85
409139174,4.88,312
4367518,4.98,186
22223682,5,250
2845,5,240
559822405,4.83,143
303380387,4.92,160
603493,5,247
168465501,5,1446.33333333333
1649300,4.88,264
35476687,5,110
35736676,4.83,169
447533260,4.74,110
62605071,5,70
214171931,4.7,286
424054614,4.96,120
16686968,4.56,100
512939555,4.25,230
338412156,4.74,145
465427468,5,1400
96219565,5,115
151421618,5,98.3333333333333
131103701,4.97,95
249104360,4.91,300
499228588,5,125
101267763,4.93,159
107462006,4.97,130
289684726,4.94,100
485546644,2,60.5
116056294,4.92,70
3693847,5,175
1577803,4.96,130
134428157,4.93,136.666666666667
124797,5,136
484299616,4.93,150
10573404,3.67,155
30686388,4.8,109
347497076,5,103
116118492,5,120
457698436,3.67,42
76654550,4.97,138
232454114,4.86,91
4110869,4.89,87
96892684,4.92,78
87266,5,110
294947030,5,67
16910623,4.97,99
62627585,4.78,100
2742629,5,57
447930128,4.82,99
17840677,4.93,102
508344539,4.93,114
2371673,5,95
86144066,4.95,58.5
536820992,4.89,97
50686888,4.83,145
169012324,5,85
360934473,5,146
18049970,4.92,200
426893366,4.98,167
49279577,4.83,85
491110898,5,206
49804236,5,128
6959061,4.95,83
411735553,4.5,45
292232026,4.95,170
152599955,4.85,117.333333333333
407298976,4.37,100
91734926,5,148
571767109,3,72
474955473,4.76,119
484277903,4.88,120
1609077,4.95,225.8
489067505,4.96,125
409207154,4.88,171
25059970,5,104
225313172,4.86,50
299955284,4.77,91.5
2688409,5,52
57514133,5,122.25
174986751,5,216.666666666667
165607672,4.57,49
190340531,5,80
97538710,4.84,160
422268900,4.64,57
7178677,4.95,165
52901902,4.93,100
272806641,5,155
141025502,4.98,105
577719834,5,130
489349967,4.75,90
164114320,4,150
29831344,4.72,79
430051258,5,120
257413973,5,149
94467583,4.89,160
257897630,4.95,110
185683441,4.9,106.666666666667
16782573,4.92,135
296760087,5,110
463031070,4.89,99
275162834,4.71,80
2180661,4.98,78
104944916,5,215
37915862,4.99,212
8048355,5,85
32305413,4.99,100
473847345,4.98,180
7833913,4.81,76
397538297,4.82,278
18693139,5,100
497150078,4.98,95
119987770,4.85,79
1106098,5,80
489645502,5,115
123719570,4.89,207
191552674,4.43,119.428571428571
59808986,4.93,119
72358315,5,90
366765486,5,219
15954950,4.98,50
53955282,4.96,90
29659188,4.93,279
97868330,5,96
41932662,5,99
56757345,4.99,97
2723812,4.79,120
3898812,4.96,185
423459702,4.89,69.6666666666667
26326392,4.97,95.3333333333333
4314440,5,75
956848,4.81,100
231192888,4.94,50
161357125,4.86,249
474471222,5,75
75294999,4.9,420
177143668,4.95,50
501723900,3.67,92
595237440,5,151
311182339,4.81,210
425779086,4.22,65
44107591,4.75,55
478732286,4.77,145.6
251817531,4,175
43963802,4.94,406.333333333333
315721256,4.93,49
349662394,4.94,145
34758216,4.93,551
490393628,5,62.5
182990602,4.93,241
33867639,4.75,148
486817584,4.67,62.75
1157105,5,145
148152874,4.88,135
72023980,5,90
364558,4.97,200
385258090,5,200
308374,4.6,800
476420513,5,128
169758577,4.87,201
463871096,5,58
185743340,4.95,347
56376946,5,225
112773863,5,107
5768571,5,375
1406250,4.95,93
494941408,4.93,100
8605,4.75,150
139357580,4.83,54.5
493631827,5,140
213755069,4.85,398
204746258,5,140
52807146,4.6,120
560766299,5,125
41321530,4.89,214
305256600,4.99,389
26858047,4.77,153
56252,5,150
1978940,4.94,143
284064678,4.87,99
95111529,5,64
310458391,4.78,85
33021531,4.96,120
260263099,4.99,140
24117644,4.93,60
339083618,5,177
11175,5,150
462961904,4.98,223.666666666667
214859918,4.91,85
252121,4.88,350
581280845,5,51
73932051,5,73
6778700,5,123
408827396,4.87,148
398980141,5,255
167759,4.71,110
1906804,4.77,85
544711672,5,90
220001,4.77,325
4105474,4.8,95
132178349,4.85,100
3233986,4.79,117.5
391176643,4.75,120
62804170,5,159
468542989,4.57,139
346197555,5,219
37899945,5,122
108982711,5,203.333333333333
23388169,4.93,450
11741577,4.96,160
116559204,5,154
534733948,4.7,105
45143217,5,99
22017065,4.91,285
1370324,4.67,140
11363157,4.93,65
47425082,5,144
38127209,4.93,179
130473272,4.97,239
315401,4.9,221
48745427,4.96,69
3039478,5,200
116596381,4.78,316.5
67974923,4.77,145
12801560,5,250
48026,4.96,433
468089955,5,320
40480205,5,120
332191967,4.72,109
2259061,4.73,109
481155093,4.67,165.5
357509976,4.75,65
74294117,5,285
282860733,4.37,70
326495,4.76,76
2487309,4.95,304
32220274,4.96,280
442098041,5,129.5
488495961,4.97,175
464234569,4.7,343.5
167510916,5,189
2293050,4.93,153
45600001,5,73.2222222222222
353307054,4.79,60
35477424,4.98,254
492041488,5,125
1223685,4.93,204
84303682,4.95,277
189763980,4.95,160
501253245,4.91,115
8539550,4.96,90
39863896,4.99,120
434928403,4.98,275
238380801,4.95,180
167635268,5,295
15198359,4.95,117
231691559,5,223
154466053,4.84,115
8862886,4.92,137
156536838,4.88,204
47424665,4.96,366
169873853,4.95,98.5
8916358,5,96
212878765,4.98,300
579402608,5,216
127910599,4.96,90
476758056,5,299
98155588,5,142.5
29518662,5,121.333333333333
520407261,4.8,100
2109258,4.99,157
329967443,4.77,97
35474485,4.92,48
217159080,4.89,48
495367057,5,145
183187600,5,140
62505,4.86,62
412734953,5,158
26201936,4.67,214
15908653,4.92,170
413161278,4.85,125
480764728,5,60
267702696,4.33,59
29950960,5,110
454520414,5,81.5
37736027,4.96,115
430907225,5,220
147972663,4.86,45.5
732535,4.84,344.5
6063947,5,136
195693063,4.98,225
158757567,4.88,575
11722972,5,296
45247495,5,130
22305520,4.98,133
482412363,5,493
534237707,5,70
214265552,4.84,150
1568820,4.98,61
17925599,4.9,99
94951531,5,150
410123680,4.85,120
11249746,4.96,235
33950089,4.63,55
23794363,5,173
16404967,4.96,98
2280048,4.53,121
90521803,4.92,264
8083568,4.72,50
138957777,4.97,125
53468381,4.93,149
517786178,4.98,88
38653248,5,195
59225752,4.84,46
73469,4.79,110
51965453,4.88,120
10610364,5,225
132484183,4.96,175
46712160,4.79,90
80331757,4.69,64
459806934,4.92,165
21327210,4.92,93
304726994,4.98,123
92168817,5,156
257993786,4.86,59
555659240,5,181
445063647,4.86,249
347560493,4.25,89
33701866,4.77,75
487732145,5,119
284090766,4.99,159
2230419,4.98,51
204205146,4.9,115
101234103,5,190
17466612,4.93,77.5
429698197,4.87,85
514914285,5,48
456189131,4.94,139
83616984,4.99,80
517704969,5,240
78706106,4.88,89
563653745,5,114
355258878,4.71,80
255787023,4.98,48.5
180354201,5,175
475233882,4.5,200
61084210,4.99,430
519412690,5,128
189028939,4.95,135
75730551,4.89,269
132868974,5,150
278304113,4.67,105
169589888,4.99,170
312557042,5,720
365780847,5,129
423535172,5,99
9428817,5,108
438618089,5,139
56878925,4.64,72
106054692,5,82.5
23545344,4.6,97.5
122884945,4.96,72
3604585,4.94,52
73365283,4.99,108
328812672,5,65
302225631,4.91,71
59459809,4.98,151
422907858,4.85,67
87629139,5,265
8113165,5,132
1671139,4.95,200
345220925,5,450
34397375,4.9,109
669773,5,100
54402768,4.63,65
83278784,4.93,170
54634154,4.73,75
9784206,4.94,85
429970523,5,263
29358602,5,124.2
349608221,4.96,102
23909763,5,85.5
579279184,5,154
4192716,4.74,75
57642882,4.81,105
16183358,5,249
10125456,4.83,151
486007573,5,116.25
1513294,5,195
185693241,4.83,140
557630480,5,56
172208473,4.65,300
7379093,4.93,675
245320942,4.91,150
14456700,5,225
73838116,5,150
126288916,5,60
538135270,5,95
507068389,4.93,65
152045247,4.73,65
146353078,4.95,82
51529365,5,110
28642235,4.83,273
104851667,4.92,311
6625516,5,190
538141506,4.94,311
195047045,5,75
95999344,4.98,200
20863433,5,198
490628648,3,80
23189573,4.85,140
9121728,4.8,161
30698503,5,225
1142835,5,272
611109,4.82,162.333333333333
3967827,5,150
1884204,4.95,110
17459413,5,137.5
2107636,5,250
2628742,5,180
643512,4.73,170
104531078,4.88,138
37973669,4.98,311
250930017,5,49
45226868,4.75,119
156187884,4.93,185
111293940,4.84,148.5
19235293,4.94,175
17164818,4.94,164
264527995,4.9,290
153419495,4.96,483
281974355,4.83,360
57768478,4.98,75
527462020,5,225
7895068,4.72,179
687062,4.85,93
221595048,4.7,200
31719788,4.98,91
445817673,4.57,160
527078420,3,145
36753870,5,164
88929878,4.98,189
9539170,4.64,85
450802789,4.86,140
105372357,4.91,88
4075380,4.88,200
449305053,5,228
5851210,4.94,110
345992143,4.98,303
262035496,4.88,61
5074874,5,250
79258584,4.97,104
210109752,5,255
429373545,4.97,548
872527,4.89,275
275822205,4.96,180
47784768,4.85,71.3333333333333
14804867,5,121.5
411007202,4.42,220
7018895,4.84,110
73541172,5,300
8384058,4.23,280
9192860,4.95,63
39827,5,189
35935,5,90.8333333333333
18345500,4.78,150
130774685,4.85,149
9646158,4.77,125
15810320,4.95,80
15990609,4.77,179
61324573,4.95,54
497494661,4.67,200
30461967,4.95,179
