"host_id","host_acceptance_rate","price","host_is_superhost"
4910820,97,95,"Not Superhost"
2051376,100,226,"Not Superhost"
96623913,99,269,"Not Superhost"
9328763,28,369.4,"Not Superhost"
89196288,90,120,"Not Superhost"
6455775,50,228,"Not Superhost"
5628382,100,125,"Not Superhost"
121434641,25,255,"Not Superhost"
369442791,100,175,"Not Superhost"
252633425,93,250,"Not Superhost"
68927972,80,140,"Not Superhost"
1421199,100,120,"Not Superhost"
284776109,100,150,"Not Superhost"
282939150,100,320,"Not Superhost"
97106009,60,104,"Not Superhost"
5346874,100,298,"Not Superhost"
1568269,67,149,"Not Superhost"
441489344,0,100,"Not Superhost"
299995072,50,100,"Not Superhost"
497908128,100,80,"Not Superhost"
48949937,67,268.333333333333,"Not Superhost"
61693856,92,171,"Not Superhost"
581562296,100,300,"Not Superhost"
219712367,0,90,"Not Superhost"
38819962,86,105,"Not Superhost"
455318910,100,320,"Not Superhost"
66813379,100,149,"Not Superhost"
195479167,96,110,"Not Superhost"
80443454,95,89,"Not Superhost"
80690001,92,190,"Not Superhost"
174786681,100,50,"Not Superhost"
40160805,99,207,"Not Superhost"
15520206,0,208,"Not Superhost"
95175605,69,159,"Not Superhost"
32102410,90,170,"Not Superhost"
42085952,80,99,"Not Superhost"
163189326,100,95,"Not Superhost"
8452639,50,88,"Not Superhost"
392217081,87,345.5,"Not Superhost"
538899098,97,549,"Not Superhost"
257541,100,135,"Not Superhost"
486830876,100,180,"Not Superhost"
50364911,20,65,"Not Superhost"
42076010,100,80,"Not Superhost"
189199682,67,115.5,"Not Superhost"
190874836,0,347,"Not Superhost"
284110817,100,123.333333333333,"Not Superhost"
416152960,100,75,"Not Superhost"
9947332,96,143,"Not Superhost"
486269836,89,225,"Not Superhost"
17523196,0,74,"Not Superhost"
148088831,100,180,"Not Superhost"
68309691,100,99,"Not Superhost"
33519200,100,90,"Not Superhost"
7780030,100,125,"Not Superhost"
211070885,100,210,"Not Superhost"
128879778,100,94.5,"Not Superhost"
470174701,100,101.5,"Not Superhost"
22331106,0,119,"Not Superhost"
225105519,100,325,"Not Superhost"
338777347,50,240,"Not Superhost"
15778597,0,48,"Not Superhost"
237340817,100,234,"Not Superhost"
3179866,96,131.6,"Not Superhost"
267033835,100,36,"Not Superhost"
101776118,100,214,"Not Superhost"
358241178,100,85,"Not Superhost"
537002570,100,309,"Not Superhost"
486799671,75,100,"Not Superhost"
547761113,75,42,"Not Superhost"
39097380,75,165,"Not Superhost"
393073349,75,40,"Not Superhost"
267369381,99,178,"Not Superhost"
171168334,99,238,"Not Superhost"
74033494,100,175,"Not Superhost"
557454304,92,423,"Not Superhost"
436437067,98,125,"Not Superhost"
505586331,100,100,"Not Superhost"
6367907,58,110,"Not Superhost"
50126257,100,370,"Not Superhost"
48136758,100,200,"Not Superhost"
38260715,50,80,"Not Superhost"
18405982,84,55,"Not Superhost"
404960164,0,95,"Not Superhost"
395964359,100,165,"Not Superhost"
556495396,100,385,"Not Superhost"
579636187,96,154,"Not Superhost"
120725189,96,250,"Not Superhost"
436580929,53,100,"Not Superhost"
195205358,100,182.5,"Not Superhost"
153340219,99,152,"Not Superhost"
130981288,95,250,"Not Superhost"
61156701,60,70,"Not Superhost"
4025151,98,190,"Not Superhost"
23612276,100,74,"Not Superhost"
459046645,100,250,"Not Superhost"
394880853,100,66,"Not Superhost"
398191111,97,335,"Not Superhost"
428183273,100,65,"Not Superhost"
41468177,99,400,"Not Superhost"
448577768,33,80,"Not Superhost"
154973583,86,115,"Not Superhost"
330371,98,189,"Not Superhost"
2389777,86,74,"Not Superhost"
143513836,83,75.8,"Not Superhost"
10981050,100,180,"Not Superhost"
10590692,100,437,"Not Superhost"
548332044,100,362.333333333333,"Not Superhost"
112393778,0,300,"Not Superhost"
256161,67,104.5,"Not Superhost"
480748439,98,249,"Not Superhost"
307970900,90,65,"Not Superhost"
16911403,50,194,"Not Superhost"
464624783,10,200,"Not Superhost"
228257645,90,314,"Not Superhost"
6854750,95,289,"Not Superhost"
228864215,94,261,"Not Superhost"
33521543,67,92,"Not Superhost"
145082728,86,106,"Not Superhost"
23952383,80,110,"Not Superhost"
139183483,100,189,"Not Superhost"
6263540,18,72,"Not Superhost"
15789646,80,136.333333333333,"Not Superhost"
2730171,43,222,"Not Superhost"
521106009,99,263,"Not Superhost"
2618833,50,130,"Not Superhost"
160847231,33,120,"Not Superhost"
31856478,67,220,"Not Superhost"
498237429,100,331.5,"Not Superhost"
74038304,100,119,"Not Superhost"
24559181,92,157.5,"Not Superhost"
577584534,100,388,"Not Superhost"
90215210,100,70,"Not Superhost"
32052000,55,59,"Not Superhost"
417809852,100,115,"Not Superhost"
16066061,71,43.25,"Not Superhost"
108443595,50,64,"Not Superhost"
23653950,0,125,"Not Superhost"
237617302,100,178,"Not Superhost"
6313991,100,259,"Not Superhost"
6218023,93,193,"Not Superhost"
29997245,100,180,"Not Superhost"
33945670,56,170,"Not Superhost"
117287,50,183.333333333333,"Not Superhost"
93636603,100,135,"Not Superhost"
309271477,99,931,"Not Superhost"
1272714,99,155,"Not Superhost"
6368396,100,239,"Not Superhost"
213803787,0,140,"Not Superhost"
500249074,97,246.333333333333,"Not Superhost"
147827717,0,115,"Not Superhost"
49367901,0,200,"Not Superhost"
27502008,100,47,"Not Superhost"
26693629,78,169,"Not Superhost"
2843998,50,142.5,"Not Superhost"
489999916,95,489,"Not Superhost"
95766078,100,180,"Not Superhost"
153886003,100,115,"Not Superhost"
4422962,100,133,"Not Superhost"
62691206,100,150,"Not Superhost"
2102682,86,199,"Not Superhost"
1949282,70,51,"Not Superhost"
557645539,75,640,"Not Superhost"
54342301,0,364,"Not Superhost"
439378297,100,188,"Not Superhost"
186084,26,200,"Not Superhost"
350254795,100,97,"Not Superhost"
50299658,100,197,"Not Superhost"
41420874,95,650,"Not Superhost"
4808242,0,117.5,"Not Superhost"
172147,14,176,"Not Superhost"
244356132,100,389,"Not Superhost"
382572424,40,70,"Not Superhost"
329841044,98,371,"Not Superhost"
510810372,87,79,"Not Superhost"
193296202,67,850,"Not Superhost"
8961407,81,236.666666666667,"Not Superhost"
544149611,78,395,"Not Superhost"
22577148,100,220,"Not Superhost"
40176101,97,120.25,"Not Superhost"
431421365,97,258,"Not Superhost"
56246,75,115,"Not Superhost"
3538661,44,325,"Not Superhost"
16209547,100,252,"Not Superhost"
224301575,100,74.5,"Not Superhost"
173660196,96,115,"Not Superhost"
2748690,100,120,"Not Superhost"
369104627,83,599,"Not Superhost"
9147223,90,150,"Not Superhost"
382471468,100,165.5,"Not Superhost"
278991522,100,79,"Not Superhost"
504021889,100,211,"Not Superhost"
136984427,100,85,"Not Superhost"
98728592,100,157,"Not Superhost"
20156894,100,174,"Not Superhost"
515591097,88,144,"Not Superhost"
73850433,100,225,"Not Superhost"
50453660,50,500,"Not Superhost"
4835177,0,110,"Not Superhost"
10041857,100,68,"Not Superhost"
171051361,67,40,"Not Superhost"
231150375,100,65,"Not Superhost"
5354308,93,105,"Not Superhost"
471180844,100,82.5,"Not Superhost"
467237507,100,74,"Not Superhost"
46066063,71,43,"Not Superhost"
479275106,50,115,"Not Superhost"
1576926,100,75,"Not Superhost"
1515607,100,154,"Not Superhost"
140470401,81,225.5,"Not Superhost"
7850260,78,77,"Not Superhost"
15451528,90,245,"Not Superhost"
509695897,73,70,"Not Superhost"
564458878,100,683.857142857143,"Not Superhost"
551125362,45,59.4,"Not Superhost"
337452975,100,109,"Not Superhost"
148102066,97,76,"Not Superhost"
254771644,100,251,"Not Superhost"
513291953,0,78,"Not Superhost"
243489304,94,93.3333333333333,"Not Superhost"
5976443,100,120,"Not Superhost"
30359189,100,87.5,"Not Superhost"
11369454,77,180,"Not Superhost"
486336109,100,223,"Not Superhost"
9053036,100,185,"Not Superhost"
27974744,64,107,"Not Superhost"
18227787,90,177,"Not Superhost"
11148487,0,135,"Not Superhost"
37694131,95,193.5,"Not Superhost"
570312104,87,130,"Not Superhost"
3587751,85,182.5,"Not Superhost"
126636517,100,120,"Not Superhost"
60618494,50,50,"Not Superhost"
9644281,75,215,"Not Superhost"
52128810,99,673,"Not Superhost"
50455157,75,55,"Not Superhost"
33456921,100,195,"Not Superhost"
9852787,100,115,"Not Superhost"
1388987,100,320,"Not Superhost"
114851446,75,185,"Not Superhost"
286908240,100,106,"Not Superhost"
78150907,17,160,"Not Superhost"
299565154,80,250,"Not Superhost"
33188,50,341.666666666667,"Not Superhost"
398977872,0,105,"Not Superhost"
44501635,100,165,"Not Superhost"
529325330,100,210,"Not Superhost"
79744902,58,1599,"Not Superhost"
493207893,91,57.7368421052632,"Not Superhost"
2874433,90,120,"Not Superhost"
545874131,97,255,"Not Superhost"
910592,88,225,"Not Superhost"
3370705,100,215,"Not Superhost"
1369577,67,250,"Not Superhost"
103332090,100,125,"Not Superhost"
22243932,84,195,"Not Superhost"
1617817,100,89,"Not Superhost"
29751750,0,299,"Not Superhost"
65598016,100,89,"Not Superhost"
7863991,100,226,"Not Superhost"
346906516,100,146,"Not Superhost"
363357,20,133,"Not Superhost"
37723496,96,183.5,"Not Superhost"
577074224,87,750,"Not Superhost"
10992588,57,82,"Not Superhost"
488162997,97,116,"Not Superhost"
18170333,91,100,"Not Superhost"
280163640,100,104,"Not Superhost"
66658078,64,215.333333333333,"Not Superhost"
10476957,80,732,"Not Superhost"
17529646,100,212,"Not Superhost"
65135935,100,250,"Not Superhost"
51262617,100,174,"Not Superhost"
7136700,100,125,"Not Superhost"
68995107,100,127,"Not Superhost"
307001589,68,64.3157894736842,"Not Superhost"
338424773,100,130,"Not Superhost"
23533897,99,326,"Not Superhost"
208983,94,181,"Not Superhost"
5710183,100,300,"Not Superhost"
7860852,100,165,"Not Superhost"
212332349,80,150,"Not Superhost"
397121052,0,109,"Not Superhost"
136098610,0,250,"Not Superhost"
148525638,100,81,"Not Superhost"
141122933,100,1137.5,"Not Superhost"
59073470,72,480,"Not Superhost"
107412747,57,229,"Not Superhost"
25490213,88,349,"Not Superhost"
43188796,67,186.666666666667,"Not Superhost"
25077909,47,50,"Not Superhost"
374081944,99,300,"Not Superhost"
3558909,87,138,"Not Superhost"
5074654,100,104,"Not Superhost"
12388432,33,325,"Not Superhost"
58882459,33,695,"Not Superhost"
6714376,100,550,"Not Superhost"
148272313,96,1275,"Not Superhost"
435851751,100,276,"Not Superhost"
16257970,91,512,"Not Superhost"
13303603,100,220,"Not Superhost"
223917190,78,115,"Not Superhost"
28629958,67,194,"Not Superhost"
539907102,97,523,"Not Superhost"
20302754,89,123.333333333333,"Not Superhost"
72466752,100,75,"Not Superhost"
3236595,100,153,"Not Superhost"
17379284,56,166,"Not Superhost"
9917136,65,48,"Not Superhost"
222081034,100,222.5,"Not Superhost"
165789,50,900,"Not Superhost"
131305000,80,70,"Not Superhost"
2496299,98,297,"Not Superhost"
5519122,75,200,"Not Superhost"
520887732,100,480,"Not Superhost"
7137049,86,60,"Not Superhost"
2091048,100,225,"Not Superhost"
16463843,100,131,"Not Superhost"
4173415,100,80,"Not Superhost"
349820814,100,184,"Not Superhost"
424269485,100,398,"Not Superhost"
18940748,100,135,"Not Superhost"
12268556,60,880,"Not Superhost"
322199612,71,379.666666666667,"Not Superhost"
20543178,99,289.5,"Not Superhost"
350196525,100,110,"Not Superhost"
1781401,100,185,"Not Superhost"
23407300,47,410,"Not Superhost"
8811222,77,125,"Not Superhost"
1014883,83,200,"Not Superhost"
14384914,100,88,"Not Superhost"
146615800,75,160,"Not Superhost"
469086,100,428,"Not Superhost"
36159435,20,350,"Not Superhost"
488130450,100,150,"Not Superhost"
572186642,89,474,"Not Superhost"
1119058,100,200,"Not Superhost"
5479559,0,100,"Not Superhost"
47773961,100,104,"Not Superhost"
58366,67,230,"Not Superhost"
44760213,93,190,"Not Superhost"
16323123,22,195,"Not Superhost"
94669,46,52.5,"Not Superhost"
473309072,57,103,"Not Superhost"
364330890,100,55.5,"Not Superhost"
26955105,67,136,"Not Superhost"
475322393,0,135,"Not Superhost"
19531668,100,255,"Not Superhost"
537476912,59,84.5,"Not Superhost"
223667060,0,106,"Not Superhost"
14995408,100,420,"Not Superhost"
22162980,100,215,"Not Superhost"
270631254,100,100,"Not Superhost"
5704932,78,43.2,"Not Superhost"
14379366,100,450,"Not Superhost"
5147704,0,210,"Not Superhost"
44853980,0,230,"Not Superhost"
14278133,100,373,"Not Superhost"
23827868,57,55.5,"Not Superhost"
6136695,50,1100,"Not Superhost"
309329,67,320,"Not Superhost"
26676816,0,135,"Not Superhost"
446383801,100,191,"Not Superhost"
5452701,100,199,"Not Superhost"
504353612,76,130,"Not Superhost"
201868461,60,203,"Not Superhost"
32605338,0,125,"Not Superhost"
60901751,100,150,"Not Superhost"
7245580,13,122,"Not Superhost"
459946669,86,213,"Not Superhost"
169423,100,110,"Not Superhost"
941998,95,290,"Not Superhost"
201813089,100,239,"Not Superhost"
99683151,50,561.25,"Not Superhost"
359026356,0,85,"Not Superhost"
101883929,100,210,"Not Superhost"
1474660,97,180,"Not Superhost"
20273041,60,175,"Not Superhost"
446770142,99,371,"Not Superhost"
269609725,87,105,"Not Superhost"
508738336,71,225,"Not Superhost"
4909308,98,314,"Not Superhost"
77226038,71,170,"Not Superhost"
174838471,96,160,"Not Superhost"
7610841,100,149,"Not Superhost"
15570509,100,250,"Not Superhost"
5741089,100,112,"Not Superhost"
21838149,98,265,"Not Superhost"
3136103,99,109.333333333333,"Not Superhost"
11045893,67,85,"Not Superhost"
849492,100,150,"Not Superhost"
495796281,98,182.714285714286,"Not Superhost"
2023694,100,220,"Not Superhost"
60046,97,183,"Not Superhost"
2983089,100,200,"Not Superhost"
322957771,100,54,"Not Superhost"
14061805,55,199,"Not Superhost"
3726366,53,88,"Not Superhost"
68082479,100,172,"Not Superhost"
75400978,0,185,"Not Superhost"
382163659,100,247,"Not Superhost"
62773733,50,250,"Not Superhost"
21380187,0,225,"Not Superhost"
246928,100,119,"Not Superhost"
52268836,0,169,"Not Superhost"
8011670,100,100,"Not Superhost"
49664668,0,295,"Not Superhost"
1516947,100,178,"Not Superhost"
3508670,80,90,"Not Superhost"
4194830,0,70,"Not Superhost"
39455276,25,600,"Not Superhost"
62316,33,325,"Not Superhost"
67067520,100,215,"Not Superhost"
117932348,100,320,"Not Superhost"
170534355,100,464,"Not Superhost"
65923548,77,1495,"Not Superhost"
3494371,71,335,"Not Superhost"
79289737,99,555,"Not Superhost"
4259154,100,150,"Not Superhost"
342054,22,225,"Not Superhost"
2321877,100,531.5,"Not Superhost"
324460,100,349,"Not Superhost"
4549199,50,300,"Not Superhost"
364955,100,200,"Not Superhost"
155255550,78,124,"Not Superhost"
92841026,100,75,"Not Superhost"
119530858,100,209,"Not Superhost"
577631343,100,2590.5,"Not Superhost"
1273081,50,160,"Not Superhost"
41154782,0,180,"Not Superhost"
9317567,64,110,"Not Superhost"
47054080,100,75,"Not Superhost"
518288113,8,440,"Not Superhost"
325570729,67,90,"Not Superhost"
557157941,100,331,"Not Superhost"
534416056,94,625.5,"Not Superhost"
5354200,100,145,"Not Superhost"
555572149,60,560,"Not Superhost"
2899508,25,200,"Not Superhost"
105461266,75,250,"Not Superhost"
514902148,0,100,"Not Superhost"
482894767,97,418,"Not Superhost"
202781377,60,980,"Not Superhost"
570731559,88,573,"Not Superhost"
10630723,100,200,"Not Superhost"
485676052,50,350,"Not Superhost"
7658123,17,120,"Not Superhost"
129443696,86,150,"Not Superhost"
135272642,69,125,"Not Superhost"
590189543,100,155,"Not Superhost"
30214212,90,111,"Not Superhost"
4936739,100,115,"Not Superhost"
1600626,100,99,"Not Superhost"
2413839,27,200,"Not Superhost"
46269861,12,507,"Not Superhost"
586409,0,250,"Not Superhost"
574070308,100,47.75,"Not Superhost"
4751930,100,1178,"Not Superhost"
44321906,100,125,"Not Superhost"
16064632,0,225,"Not Superhost"
1799971,86,160,"Not Superhost"
12264492,37,100,"Not Superhost"
430077990,100,125,"Not Superhost"
104228825,0,120,"Not Superhost"
254359674,86,80,"Not Superhost"
3470630,100,180,"Not Superhost"
163314228,100,100,"Not Superhost"
556490269,99,560,"Not Superhost"
41474488,75,200,"Not Superhost"
546481705,55,381,"Not Superhost"
155148052,100,100,"Not Superhost"
49580011,78,159,"Not Superhost"
213388301,54,595,"Not Superhost"
24715671,0,263.666666666667,"Not Superhost"
122877644,100,175,"Not Superhost"
424020866,96,201,"Not Superhost"
479531200,100,245,"Not Superhost"
16897284,67,332,"Not Superhost"
558932103,100,657,"Not Superhost"
518713594,100,353,"Not Superhost"
74151784,92,130,"Not Superhost"
13607787,0,150,"Not Superhost"
2530122,92,450,"Not Superhost"
478094511,100,464,"Not Superhost"
126045609,97,599,"Not Superhost"
91757655,38,679,"Not Superhost"
481639634,0,138,"Not Superhost"
517677381,100,222,"Not Superhost"
484098387,100,175,"Not Superhost"
151150981,58,86.5,"Not Superhost"
517551178,100,383.9,"Not Superhost"
7138874,20,170,"Not Superhost"
556869189,100,445.5,"Not Superhost"
33510623,80,194,"Not Superhost"
520974331,84,150,"Not Superhost"
48345272,66,179.666666666667,"Not Superhost"
265263410,100,119,"Not Superhost"
580187905,67,175,"Not Superhost"
178624208,0,251,"Not Superhost"
10946643,95,92,"Not Superhost"
410521823,100,68,"Not Superhost"
568439622,97,1017.66666666667,"Not Superhost"
17055374,0,235,"Not Superhost"
68554866,100,195,"Not Superhost"
170399998,99,446,"Not Superhost"
391168473,97,150,"Not Superhost"
15718962,100,360,"Not Superhost"
593609144,100,95,"Not Superhost"
33128396,94,400,"Not Superhost"
454349035,83,105,"Not Superhost"
12428813,67,329,"Not Superhost"
449868905,100,195,"Not Superhost"
396845074,98,1079.4,"Not Superhost"
60365737,90,67,"Not Superhost"
524102989,66,499,"Not Superhost"
