"host_id","host_listings_count","price","avg_price_host"
510810372,2,79,79
193296202,1,850,850
44542012,1,88,88
8961407,3,290,236.666666666667
544149611,1,395,395
22577148,4,220,220
341913604,1,325,325
40176101,9,95,120.25
38585625,1,150,150
431421365,2,258,258
56246,1,115,115
3538661,2,325,325
16209547,2,170,252
224301575,2,79,74.5
173660196,1,115,115
2748690,1,120,120
369104627,1,599,599
9147223,1,150,150
3299151,1,298,298
2808153,1,200,200
382471468,4,260,165.5
278991522,1,79,79
491688517,1,239,239
504021889,1,211,211
136984427,1,85,85
2100968,1,300,300
98728592,1,157,157
20156894,1,174,174
515591097,1,144,144
73850433,1,225,225
50453660,1,500,500
4835177,1,110,110
10041857,1,68,68
171051361,1,40,40
231150375,3,75,65
5354308,2,75,105
471180844,2,75,82.5
1309418,1,120,120
467237507,1,74,74
46066063,2,42,43
479275106,3,100,115
1576926,2,75,75
1515607,1,154,154
140470401,2,200,225.5
7850260,3,105,77
15451528,1,245,245
509695897,1,70,70
564458878,7,684,683.857142857143
307123320,2,189,189
9470468,1,195,195
11344729,1,350,350
551125362,5,82,59.4
337452975,1,109,109
148102066,3,82,76
254771644,1,251,251
513291953,1,78,78
243489304,5,108,93.3333333333333
5976443,1,120,120
30359189,2,85,87.5
11369454,2,190,180
256899020,1,110,110
486336109,1,223,223
9053036,1,185,185
27974744,1,107,107
3303420,1,250,250
510853882,1,100,100
18227787,2,169,177
11148487,2,135,135
37694131,2,162,193.5
570312104,1,130,130
3587751,2,120,182.5
126636517,1,120,120
60618494,1,50,50
201370147,1,140,140
9644281,1,215,215
52128810,2,673,673
50455157,1,55,55
33456921,1,195,195
9852787,1,115,115
418726582,1,60,60
50089095,1,135,135
597684723,1,65,65
1388987,2,320,320
114851446,1,185,185
286908240,1,106,106
78150907,1,160,160
299565154,1,250,250
9510011,1,189,189
33188,3,400,341.666666666667
398977872,1,105,105
44501635,1,165,165
529325330,1,210,210
339125903,1,176,176
79744902,2,1599,1599
209193034,1,700,700
493207893,19,58,57.7368421052632
8032841,1,105,105
2874433,1,120,120
545874131,1,255,255
910592,1,225,225
3370705,2,215,215
1369577,3,320,250
103332090,1,125,125
22243932,1,195,195
1617817,1,89,89
29751750,1,299,299
65598016,1,89,89
7863991,1,226,226
346906516,2,146,146
363357,1,133,133
37723496,2,195,183.5
26081002,1,150,150
577074224,1,750,750
10992588,1,82,82
488162997,1,116,116
18170333,1,100,100
20411855,1,80,80
584941375,2,239,239
280163640,2,104,104
66658078,3,258,215.333333333333
10476957,1,732,732
17529646,1,212,212
65135935,1,250,250
51262617,1,174,174
7136700,1,125,125
68995107,1,127,127
100202479,1,130,130
14396207,1,250,250
1755097,2,140,154
307001589,19,62,64.3157894736842
338424773,1,130,130
23533897,6,190,326
208983,1,181,181
5710183,1,300,300
7149860,2,185,185
7860852,1,165,165
212332349,1,150,150
397121052,1,109,109
16593547,1,195,195
136098610,1,250,250
148525638,2,68,81
141122933,13,1975,1137.5
59073470,4,480,480
107412747,1,229,229
9237306,1,599,599
354785010,2,80,87
305170893,1,100,100
25490213,2,349,349
43188796,3,200,186.666666666667
25077909,2,50,50
374081944,1,300,300
3558909,2,138,138
5074654,1,104,104
12388432,3,325,325
58882459,2,1300,695
6714376,2,550,550
148272313,2,2057,1275
5610423,1,550,550
435851751,2,320,276
223238601,1,70,70
16257970,2,512,512
13303603,1,220,220
486247851,1,225,225
223917190,5,100,115
1386685,1,250,250
28629958,1,194,194
87601935,2,60,60
1180190,1,450,450
539907102,2,522,523
20302754,3,85,123.333333333333
3967335,1,170,170
72466752,1,75,75
3236595,4,153,153
17379284,1,166,166
9917136,6,42,48
453799642,1,275,275
480328832,1,160,160
222081034,2,250,222.5
165789,2,900,900
131305000,1,70,70
2496299,1,297,297
5519122,1,200,200
520887732,1,480,480
7137049,2,65,60
2091048,1,225,225
16463843,1,131,131
4173415,1,80,80
349820814,1,184,184
424269485,1,398,398
18940748,2,135,135
12268556,1,880,880
322199612,3,299,379.666666666667
20543178,6,173,289.5
350196525,2,100,110
1781401,1,185,185
23407300,3,410,410
8811222,1,125,125
1014883,1,200,200
14384914,3,88,88
29278028,1,275,275
146615800,1,160,160
1191142,1,160,160
469086,1,428,428
36159435,1,350,350
488130450,1,150,150
196211856,1,99,99
572186642,2,511,474
1119058,1,200,200
5479559,1,100,100
47773961,1,104,104
58366,1,230,230
44760213,2,190,190
364960386,1,71,71
16323123,1,195,195
419476200,1,321,321
94669,2,48,52.5
473309072,1,103,103
364330890,2,63,55.5
26955105,1,136,136
475322393,2,130,135
19531668,1,255,255
40023709,1,133,133
537476912,2,90,84.5
223667060,1,106,106
3237504,1,105,105
139884352,1,150,150
14995408,1,420,420
22162980,1,215,215
99865195,1,390,390
270631254,3,101,100
284919848,1,105,105
5704932,5,39,43.2
128707088,1,450,450
14379366,1,450,450
5147704,1,210,210
44853980,1,230,230
14278133,1,373,373
23827868,2,55,55.5
6136695,1,1100,1100
309329,1,320,320
16237288,1,71,71
26676816,1,135,135
446383801,1,191,191
5452701,1,199,199
504353612,3,110,130
40120855,1,350,350
122044489,1,375,375
201868461,1,203,203
32605338,2,125,125
60901751,1,150,150
7245580,1,122,122
2733815,1,208,208
81464802,1,339,339
459946669,4,200,213
500811896,1,300,300
169423,1,110,110
941998,2,290,290
201813089,1,239,239
99683151,11,429,561.25
24740457,1,133,133
359026356,1,85,85
13669059,1,300,300
101883929,1,210,210
1474660,2,180,180
20273041,1,175,175
446770142,2,366,371
27107891,1,150,150
269609725,1,105,105
508738336,1,225,225
4909308,1,314,314
567253349,1,166,166
77226038,3,170,170
174838471,1,160,160
7610841,1,149,149
21429624,1,250,250
15570509,1,250,250
5741089,3,112,112
21838149,1,265,265
3136103,3,132,109.333333333333
11045893,1,85,85
849492,1,150,150
495796281,7,141,182.714285714286
2023694,1,220,220
60046,2,183,183
2983089,1,200,200
322957771,2,54,54
402569,1,180,180
14061805,1,199,199
3726366,1,88,88
68082479,7,172,172
75400978,1,185,185
382163659,1,247,247
2215648,1,95,95
62773733,2,250,250
21380187,1,225,225
246928,1,119,119
52268836,1,169,169
8011670,2,100,100
49664668,1,295,295
1516947,1,178,178
3508670,1,90,90
4194830,1,70,70
39455276,2,600,600
62316,1,325,325
67067520,2,215,215
117932348,4,145,320
170534355,1,464,464
65923548,2,1495,1495
3494371,1,335,335
79289737,2,850,555
4259154,1,150,150
342054,1,225,225
2321877,2,206,531.5
324460,2,349,349
458965,1,531,531
4549199,1,300,300
364955,1,200,200
155255550,1,124,124
558571328,1,42,42
92841026,1,75,75
119530858,1,209,209
577631343,2,181,2590.5
156548486,1,95,95
6456799,2,150,150
1273081,1,160,160
41154782,1,180,180
9317567,1,110,110
47054080,1,75,75
518288113,1,440,440
325570729,1,90,90
557157941,1,331,331
534416056,3,387,625.5
5354200,2,145,145
555572149,1,560,560
2899508,2,200,200
105461266,2,250,250
571469426,1,115,115
514902148,1,100,100
275061156,1,125,125
482894767,4,264,418
202781377,1,980,980
570731559,1,573,573
20366520,1,200,200
10630723,6,200,200
485676052,1,350,350
112420628,1,225,225
563298552,1,215,215
7658123,2,120,120
129443696,2,150,150
135272642,1,125,125
590189543,2,155,155
30214212,1,111,111
4936739,1,115,115
118199454,1,95,95
423868584,2,250,250
1600626,1,99,99
2413839,1,200,200
46269861,3,507,507
586409,1,250,250
574070308,4,50,47.75
351883834,1,80,80
47099125,1,159,159
4751930,2,1178,1178
44321906,1,125,125
16064632,1,225,225
10388850,2,299,299
1799971,1,160,160
12264492,2,100,100
430077990,1,125,125
521130390,2,410,410
104228825,2,120,120
36481476,1,628,628
254359674,1,80,80
3470630,1,180,180
163314228,1,100,100
7304123,2,151,151
556490269,1,560,560
113916741,1,205,205
84525154,1,220,220
41474488,1,200,200
356050857,1,350,350
1130454,1,1000,1000
546481705,5,381,381
155148052,1,100,100
49580011,1,159,159
213388301,3,595,595
24715671,6,399,263.666666666667
52004369,1,100,100
8838470,1,250,250
122877644,2,175,175
424020866,2,201,201
479531200,1,245,245
16897284,1,332,332
558932103,1,657,657
518713594,2,250,353
19544909,1,300,300
74151784,2,175,130
13607787,1,150,150
2530122,3,200,450
478094511,1,464,464
126045609,1,599,599
91757655,2,679,679
481639634,1,138,138
517677381,1,222,222
494830696,1,268,268
484098387,1,175,175
151150981,2,95,86.5
517551178,11,570,383.9
7138874,1,170,170
556869189,2,464,445.5
33510623,12,229,194
520974331,1,150,150
48345272,3,170,179.666666666667
265263410,1,119,119
580187905,1,175,175
178624208,11,251,251
10946643,1,92,92
3029414,1,245,245
410521823,1,68,68
568439622,3,979,1017.66666666667
17055374,1,235,235
68554866,1,195,195
170399998,2,446,446
391168473,1,150,150
15718962,3,360,360
593609144,1,95,95
33128396,2,400,400
454349035,2,105,105
12428813,1,329,329
46218494,1,294,294
449868905,2,190,195
396845074,6,1032,1079.4
60365737,2,58,67
524102989,2,499,499
3317914,1,350,350
3591955,1,400,400
373734101,1,128,128
516741337,1,155,155
268362077,3,438,431.333333333333
7324189,1,225,225
3418058,1,180,180
8815907,1,165,165
20320155,1,140,140
253238139,1,300,300
227309215,1,150,150
9459094,1,158,158
40964317,1,175,175
114914498,1,100,100
380727943,1,98,98
6445684,2,127,127
422337306,1,88,88
104401000,164,689,689
17628084,1,244,244
443692749,1,66,66
48937055,1,350,350
78289814,2,130,130
47546771,1,98,98
45690587,1,385,385
458139316,1,995,995
455619,1,200,200
269743453,1,459,459
11798551,1,165,165
49186997,3,990,990
82267555,2,275,275
152595606,4,204,201.5
83737179,1,700,700
378853274,5,499,419
91846623,2,140,140
357477821,1,300,300
544590191,6,228,221
6547579,1,1999,1999
638721,1,75,75
164602924,1,94,94
198482796,1,125,125
254846,3,299,270
154955520,1,175,175
3682855,1,250,250
231138233,14,155,155.285714285714
530349907,1,139,139
15815237,1,59,59
313205486,1,175,175
352532677,1,300,300
11134859,2,189,184.5
154302755,1,180,180
5837033,1,599,599
442630998,2,150,127
453777289,1,182,182
498983290,1,143,143
38555920,1,294,294
400802920,2,110,110
5079088,1,155,155
20318406,1,444,444
482538796,17,181,318.333333333333
512700747,2,298,281.5
6328283,1,230,230
582334942,1,100,100
266764027,4,585,895
875830,1,196,196
575659929,1,499,499
87546977,2,98,98
61592660,1,55,55
42418421,1,111,111
548998641,1,493,493
544397561,1,564,564
100671934,1,388,388
565583943,1,267,267
579647764,1,125,125
234572569,1,91,91
59689918,2,169,169
462595951,1,265,265
39260,1,126,126
37005683,1,679,679
468618141,1,50,50
162171692,1,150,150
577746950,2,417,417
13324910,1,595,595
462106272,1,250,250
560707088,1,200,200
3631391,1,144,144
174427979,1,120,120
82921923,1,95,95
28411613,1,589,589
136230287,2,50,50
486718434,2,179,267.5
388056806,1,67,67
2637874,3,152,152
29468219,33,522,254.3
28992997,1,112,112
557647902,1,1190,1190
566557596,2,275,262.5
454744425,1,75,75
268298026,2,1299,1089.5
148999607,2,262,230.5
246428911,1,80,80
113460991,1,140,140
517605055,1,101,101
5440087,2,1006,1185
536613088,2,98,104
5655889,1,425,425
539907489,1,347,347
43637999,1,161,161
81013659,1,60,60
369742736,1,95,95
16307015,1,300,300
475822306,1,124,124
492049263,4,60,70
549260935,1,117,117
166877861,2,164,164
3451154,2,110,103
6843497,1,60,60
305089539,1,163,163
65031483,2,63,69
308692530,1,233,233
220763958,2,199,164
61625798,2,56,53
49514708,1,45,45
532160078,1,143,143
74331597,2,66,67
97172649,2,250,250
194588972,2,130,135
520235078,2,80,85
365309485,1,356,356
365139349,1,84,84
20433973,1,103,103
510780247,2,65,65
521584060,1,120,120
484826444,1,164,164
291007533,5,83,83
187383058,2,750,939.5
138415206,1,150,150
19418202,1,100,100
16019176,1,144,144
114736959,5,82,86.6
505170577,1,110,110
429454593,1,240,240
41619645,2,204,204
258602547,1,100,100
49494045,1,200,200
180744564,2,125,125
426540801,1,150,150
473377607,1,150,150
301736408,1,98,98
215372369,1,70,70
999513,1,140,140
408618285,1,120,120
345159362,1,189,189
236499959,1,138,138
25687903,11,219,185.5
310670,11,68,121.571428571429
555149846,2,125,107.5
198871095,3,75,78.3333333333333
2424887,1,135,135
454319729,1,200,200
195520304,1,150,150
185224678,1,120,120
471441645,5,125,122
72542338,1,119,119
128785279,1,336,336
21850707,1,46,46
6391886,2,208,208
155791040,2,145,142.5
123458466,2,150,150
101643312,2,129,214.5
2373740,5,65,116
81987487,1,300,300
156952896,1,100,100
505617832,2,130,143.5
46482708,1,78,78
264149311,1,117,117
245160359,1,86,86
296937888,1,158,158
134599908,1,99,99
151073194,1,102,102
19304890,1,450,450
341574549,2,199,199
448112944,3,120,120
161624100,1,96,96
2780938,2,361,361
546851924,4,170,168
50618720,3,190,186.666666666667
192483383,1,122,122
408388828,1,350,350
93231383,2,103,103
182100068,2,250,290
101971358,2,110,110
319891468,1,140,140
504669612,1,125,125
420405708,1,220,220
105762561,2,65,75
102148704,1,64,64
16572955,2,69,69
249757880,1,70,70
576652623,1,241,241
505607219,1,120,120
126413470,2,294,294
471084814,2,58,52
297728480,1,115,115
39205894,22,146,146
64678522,1,70,70
47022650,5,170,170
501064484,12,53,48.0833333333333
80933709,2,86,86
79341807,1,179,179
74160866,47,140,166.333333333333
384240086,1,226,226
7028737,2,150,150
120761466,1,90,90
586339781,1,399,399
508929244,1,80,80
238730320,1,300,300
69433846,2,250,210
57050977,1,89,89
99421256,3,75,75
29769754,2,725,725
32924585,1,230,230
9374496,1,235,235
311054852,1,100,100
457926465,2,119,157
472114792,2,100,175
398164774,1,150,150
465072967,1,197,197
522225694,1,58,58
9010960,1,69,69
525442726,2,88,81.5
22464812,2,350,275
483633753,1,75,75
227901354,1,290,290
45416627,9,55,51.2222222222222
30865924,1,90,90
125588995,1,52,52
27610676,2,120,121.5
129942781,1,100,100
161957507,2,68,81.5
32981949,1,90,90
85328562,1,148,148
462939017,1,92,92
490250671,1,900,900
3777978,4,109,117.333333333333
159006650,1,50,50
469317996,2,99,99
3922831,2,130,135
23376733,1,150,150
305489297,5,140,178
366070158,1,755,755
501567955,5,80,72
75947654,1,247,247
329271,4,60,70
31888792,1,300,300
569879038,2,80,67.5
3999031,1,85,85
1482460,1,175,175
564560404,5,114,148
483751627,2,125,125
82866085,4,80,89.6666666666667
546525987,1,80,80
329436,2,220,297.5
346356,3,265,357.5
13920011,1,450,450
371934784,1,117,117
268440336,2,616,616
2630749,1,249,249
509725659,3,75,75
167270001,1,150,150
10642483,1,289,289
222600382,1,176,176
627678,1,91,91
30125155,5,109,111.75
573065,1,156,156
27741331,6,40,43.8333333333333
8800532,1,220,220
436311597,20,301,296.333333333333
284790520,1,212,212
435343534,1,500,500
428639770,7,99,151.428571428571
269885851,1,375,375
556115366,13,492,540.923076923077
114128146,1,250,250
68283256,3,309,309
276291,2,119,119
5468026,1,106,106
435273407,3,169,147
537882811,1,30,30
44851966,4,95,81.75
395594834,62,178,201.666666666667
8242397,1,114,114
375501529,1,109,109
11757212,2,98,91.5
9743617,7,143,168.571428571429
35084711,1,65,65
393043,1,80,80
28985487,1,160,160
92650708,1,389,389
421601513,6,30,50
9946160,2,125,125
490767259,1,120,120
143127602,8,107,100.142857142857
115136074,2,190,140
49164309,1,176,176
51231431,1,115,115
263002309,2,120,112.5
4817622,1,360,360
178176640,1,127,127
171171143,2,75,75
333256736,5,120,102.4
63949298,1,90,90
21194343,2,79,99.5
419057249,1,297,297
101772343,2,165,165
570627848,1,145,145
514336640,1,100,100
36143506,1,165,165
139896539,2,165,165
3421779,1,88,88
364506884,3,159,186
388759271,2,170,168.5
433014769,29,220,220
70774951,2,500,393.5
154763419,1,106,106
134474665,1,39,39
505917,1,255,255
11052073,3,300,300
266310389,1,45,45
30065089,8,267,307.75
43825074,5,35,48.2
45845050,3,80,80
99137770,1,180,180
227856882,1,99,99
329664811,2,76,102.5
87541218,1,350,350
6682652,1,140,140
206778021,12,110,95
398159989,4,150,83
162980623,1,65,65
7207866,3,65,65
497083839,2,156,156
77355562,1,70,70
326205628,2,82,83.5
137814,2,101,110.5
178265603,2,106,106
3436710,4,176,180
195024069,1,288,288
540531448,3,430,378.666666666667
126501524,2,170,170
10320658,1,350,350
7680478,1,95,95
478092813,2,268,268
475318457,1,96,96
500199803,3,388,553.666666666667
23772724,75,105,146.581081081081
463464923,10,107,93.3333333333333
31626212,5,65,75.6
25323622,1,159,159
248122395,2,579,602
48088611,4,290,293.5
101723478,1,312,312
2125773,1,170,170
224314967,3,60,73.3333333333333
148108,2,250,250
7801481,2,105,105
452631152,3,68,68
110346058,1,47,47
23732730,1,135,135
145862771,5,80,80
159598333,12,155,129.75
256590,1,85,85
434325396,1,100,100
227736941,1,87,87
130564186,3,53,53
10321540,6,72,72
565665558,4,424,427.5
36741644,6,255,255
364130683,1,220,220
468527022,6,303,306.333333333333
36242220,1,60,60
345231956,4,447,360.75
462188368,2,80,84.5
488350773,1,40,40
369906131,1,84,84
62165573,1,182,182
112142263,1,125,125
16319702,1,141,141
250149612,1,269,269
422319674,1,180,180
19655868,1,45,45
375297023,1,106,106
23185423,4,115,115
385558721,1,98,98
513645184,2,89,84.5
100573908,10,189,186
433944579,2,91,85
542994892,1,100,100
115423087,1,120,120
165448425,1,100,100
264984346,1,66,66
586297193,1,84,84
118759821,2,39,39
487744763,1,150,150
